﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5fpj84RsT9cOTfWUCxBTXu","Little Monster","Royal Blood","Royal Blood","1","6","212309","spotify:user:rhahyrion","2015-03-24T20:37:26Z"
"spotify:track:1QDIrwQfbjYK0qZHdb1jSo","Dead Inside","Muse","Dead Inside","1","1","262947","spotify:user:1152025879","2015-03-26T06:22:14Z"
"spotify:track:287POkGgnCfYXMFqz1zqmt","Bloodbuzz Ohio","The National","High Violet","1","6","275933","spotify:user:1156541371","2015-04-02T23:06:25Z"
"spotify:track:6aUAF8JOd8zEl41B6I18xL","Fake Empire","The National","Boxer","1","1","205040","spotify:user:1156541371","2015-04-02T23:06:30Z"
"spotify:track:4kcJ0Pb3i6EORY3R3VMQVc","Peggy Sang The Blues","Frank Turner","Peggy Sang The Blues","1","1","212773","spotify:user:rhahyrion","2015-04-03T16:24:36Z"
"spotify:track:4bPkBHKLKd9WHizsvM2zV3","Warning Sign","Coldplay","A Rush Of Blood To The Head","1","8","331133","spotify:user:rhahyrion","2015-04-05T10:01:08Z"
"spotify:track:23khhseCLQqVMCIT1WMAns","Magic","Coldplay","Ghost Stories","1","2","285014","spotify:user:rhahyrion","2015-04-05T10:01:41Z"
"spotify:track:126TblwXGNTUZ7RPMnThkU","Left Hand Free","alt-J","This Is All Yours","1","5","173630","spotify:user:1152025879","2015-04-07T05:21:43Z"
"spotify:track:7gARZ2i5u5DHC1b1n1fML5","Breezeblocks","alt-J","An Awesome Wave","1","4","227080","spotify:user:1152025879","2015-04-07T06:08:06Z"
"spotify:track:4c9WmjVlQMr0s1IjbYO52Z","My Number","Foals","Holy Fire","1","3","240533","spotify:user:1152025879","2015-04-07T06:17:50Z"
"spotify:track:4pbYAek4ZnPNDlayqAvpRY","Would You Fight For My Love?","Jack White","Lazaretto","1","4","249386","spotify:user:1152025879","2015-04-07T10:19:04Z"
"spotify:track:3CFA37MvuHDJ8A61lJl4b2","The Wolf","Mumford & Sons","The Wolf","1","1","221223","spotify:user:rhahyrion","2015-04-09T18:53:33Z"
"spotify:track:3HfB5hBU0dmBt8T0iCmH42","Creep","Radiohead","Pablo Honey [Collector's Edition]","1","2","235666","spotify:user:rhahyrion","2015-04-14T19:32:21Z"
"spotify:track:1wVaZRFMSrucMbD8h9tAei","How Long","CC Smugglers","Write What You Know","1","2","195426","spotify:user:1156541371","2015-04-16T10:18:37Z"
"spotify:track:0aQvfHHZb8UqooZxeIGmzw","Brain","Banks","Brain","1","1","281640","spotify:user:1156541371","2015-04-19T20:14:33Z"
"spotify:track:7c5zFHYFiELhdeQyQcHHpZ","Snake Eyes","Mumford & Sons","Snake Eyes - Single","1","1","248514","spotify:user:1156541371","2015-04-20T13:24:32Z"
"spotify:track:4OA5caUnBou3YABmV77Dqf","No Harm","Editors","No Harm","1","1","307332","spotify:user:rhahyrion","2015-04-20T18:14:40Z"
"spotify:track:2EPwH1bWUcre7x8I00EAky","T-Shirt Weather","Circa Waves","T-Shirt Weather","1","1","194288","spotify:user:rhahyrion","2015-04-21T18:08:40Z"
"spotify:track:4GOkJgcRfOOYpZeSxromxF","Private Revolution","K's Choice","Private Revolution","1","1","122160","spotify:user:rhahyrion","2015-04-21T18:14:30Z"
"spotify:track:3FCto7hnn1shUyZL42YgfO","Piano Man","Billy Joel","The Essential Billy Joel","1","1","336093","spotify:user:1152025879","2015-04-28T14:21:28Z"
"spotify:track:1OxcIUqVmVYxT6427tbhDW","Fly Away","Lenny Kravitz","5","1","8","221373","spotify:user:1152025879","2015-04-28T14:22:06Z"
"spotify:track:45Ia1U4KtIjAPPU7Wv1Sea","Are You Gonna Go My Way","Lenny Kravitz","Are You Gonna Go My Way","1","1","211933","spotify:user:1152025879","2015-04-28T14:22:14Z"
"spotify:track:0lP4HYLmvowOKdsQ7CVkuq","The Kill","Thirty Seconds To Mars","A Beautiful Lie","1","3","231533","spotify:user:1156541371","2015-05-03T11:01:39Z"
"spotify:track:5KoeTVFiIO5YUVzEu3XXDB","Tompkins Square Park","Mumford & Sons","Wilder Mind","1","1","311626","spotify:user:rhahyrion","2015-05-04T18:33:44Z"
"spotify:track:71kqNEkE0LoFN4awuByogU","Only Love","Mumford & Sons","Wilder Mind","1","11","276692","spotify:user:rhahyrion","2015-05-04T18:33:50Z"
"spotify:track:7IDrpxbda6i6z456ngMAmy","Broad-Shouldered Beasts","Mumford & Sons","Wilder Mind","1","8","260214","spotify:user:1156541371","2015-05-06T23:46:26Z"
"spotify:track:1gThlbdVzZe5ztDUi6SEex","Ditmas","Mumford & Sons","Wilder Mind","1","10","218638","spotify:user:1156541371","2015-05-06T23:46:26Z"
"spotify:track:0ZEhlT9v8CdOKu55zhYGv9","Don't Cry (Original)","Guns N' Roses","Use Your Illusion I","1","4","284800","spotify:user:1156541371","2015-05-09T14:16:15Z"
"spotify:track:47ikuxinRDldbfJsmq0IkQ","Elysium","Bear's Den","Elysium","1","1","206308","spotify:user:1156541371","2015-05-12T10:19:05Z"
"spotify:track:3IrMmfdhkOHiy5pmQzAIfj","Itch - Single Version","Nothing But Thieves","Itch","1","1","201920","spotify:user:rhahyrion","2015-05-27T16:52:40Z"
"spotify:track:3m0kl9IZVzWxsMd95O7kWA","Reapers","Muse","Reapers","1","1","359520","spotify:user:1156541371","2015-05-31T12:53:44Z"
"spotify:track:61mWefnWQOLf90gepjOCb3","Duality","Slipknot","Vol. 3: The Subliminal Verses [Special Package]","1","4","252613","spotify:user:1152025879","2015-06-01T05:51:37Z"
"spotify:track:2gscB6kDOmrv1P6qs2KXE3","Wait And Bleed","Slipknot","Slipknot 10th Anniversary Edition","1","4","147840","spotify:user:1152025879","2015-06-01T05:57:04Z"
"spotify:track:2cQTVGXSf6JelS23kwuuFV","The Handler","Muse","The Handler","1","1","273760","spotify:user:rhahyrion","2015-06-02T16:08:29Z"
"spotify:track:2XZrTdeKze2V9nWueft63G","Open Your Eyes","Guano Apes","The Best and The Lost (T)apes","1","2","186706","spotify:user:rhahyrion","2015-06-04T16:14:08Z"
"spotify:track:7tIzEqfD8SONXtdI5KE9uk","Me gustas tu","Manu Chao","Once Upon a Time in Mexico","1","7","229475","spotify:user:rhahyrion","2015-06-10T18:25:50Z"
"spotify:track:1OkqhhiH4TEYtqxiSISYen","Bongo Bong","Manu Chao","Clandestino","1","3","158426","spotify:user:rhahyrion","2015-06-10T18:25:50Z"
"spotify:track:4WDTJ9s32mKOs87YJ1ZFUx","Mr Bobby","Manu Chao","Próxima Estación: Esperanza","1","11","229360","spotify:user:rhahyrion","2015-06-10T18:25:50Z"
"spotify:track:6GJmb404LiyqoDyyE3jDad","The Last Goodbye","Billy Boyd","The Last Goodbye","1","1","247360","spotify:user:1156541371","2015-06-13T18:40:49Z"
"spotify:track:6Pm936AlSFgsbH9Yd5E1RL","Communicate","The Dunwells","Show Me Emotion","1","2","289840","spotify:user:1156541371","2015-06-14T15:01:36Z"
"spotify:track:7GuAxz9Q60xdLS8RtdRCrh","All I Want","Dawn Golden","All I Want","1","1","214293","spotify:user:1156541371","2015-06-14T15:46:19Z"
"spotify:track:0KNVDEeZWXZPIYKqJeRRpX","If You Wanna","The Vaccines","What Did You Expect from the Vaccines?","1","2","174013","spotify:user:1156541371","2015-06-16T19:25:36Z"
"spotify:track:0Qg7Q9y5CtBw0CICKaqyKc","Monster","Mumford & Sons","Wilder Mind","1","6","236876","spotify:user:1156541371","2015-06-21T14:11:37Z"
"spotify:track:57GVvjtU1gaJALSQMl453U","Fall into the Party","Twin Atlantic","Great Divide","1","4","205756","spotify:user:1156541371","2015-06-22T11:39:36Z"
"spotify:track:6GzCkTddOn1vSln1gbSr8y","Shoot to Thrill","AC/DC","Iron Man 2","1","1","317800","spotify:user:1156541371","2015-06-30T19:29:06Z"
"spotify:track:1OIYK9Ya6EgwJ4fMngrPcK","Highway to Hell","AC/DC","Iron Man 2","1","15","208920","spotify:user:rhahyrion","2015-07-01T17:48:46Z"
"spotify:track:52UWtKlYjZO3dHoRlWuz9S","Thunderstruck","AC/DC","Iron Man 2","1","6","292413","spotify:user:rhahyrion","2015-07-01T17:48:49Z"
"spotify:track:4wYq5wugZDzQiMZQYG4wVB","Whole Lotta Rosie","AC/DC","Let There Be Rock","1","8","333800","spotify:user:rhahyrion","2015-07-01T17:49:59Z"
"spotify:track:2eGHyarZyRvUgFI4d3G8GN","Electric Feel - Justice Remix","MGMT, Justice","Electric Feel (Justice Remix)","1","1","327386","spotify:user:1156541371","2015-07-07T22:54:10Z"
"spotify:track:14mqKOS4dHMf48spDuzfYv","I'm Not Okay (I Promise)","My Chemical Romance","May Death Never Stop You","1","6","188186","spotify:user:1156541371","2015-07-12T23:26:18Z"
"spotify:track:5oxOwuDN1HjQ1Ae1q7HJfd","Beggin For Thread","Banks","Goddess (Deluxe)","1","10","249739","spotify:user:1156541371","2015-07-13T13:13:15Z"
"spotify:track:23tDyaKIRBPXgwBwz1jE4K","Above The Clouds Of Pompeii","Bear's Den","Islands","1","3","279453","spotify:user:rhahyrion","2015-07-13T15:14:12Z"
"spotify:track:42mIYumsqOjiAdj2DZFkeF","Sophie","Bear's Den","Without/Within","1","5","304493","spotify:user:rhahyrion","2015-07-13T15:14:39Z"
"spotify:track:0ngQ99tXJRPmL1mTR2uKgq","The Next Storm","Frank Turner","The Next Storm","1","1","214026","spotify:user:rhahyrion","2015-07-15T09:52:31Z"
"spotify:track:3cUjzpF5qD1M3jXx01GrSU","Life In Technicolor ii","Coldplay","Viva La Vida - Prospekt's March Edition","2","1","245099","spotify:user:1156541371","2015-07-15T16:39:34Z"
"spotify:track:2DPrCpQlpwWGJSPJJtLTyY","Devil's Dance Floor","Flogging Molly","Swagger","1","10","239653","spotify:user:1156541371","2015-07-20T18:14:21Z"
"spotify:track:5jz1xg7Jq2px7sbjETxlX2","White Blank Page","Mumford & Sons","Sigh No More","1","5","254186","spotify:user:1110498007","2015-07-21T18:31:49Z"
"spotify:track:7MJQ9Nfxzh8LPZ9e9u68Fq","Lose Yourself - Soundtrack Version","Eminem","SHADYXV","2","3","320626","spotify:user:1156541371","2015-07-23T00:00:42Z"
"spotify:track:5v2thfzVwfLaXjCgOOe2Wq","A Thousand Miles","Vanilla Sky","Play It If You Can't Say It","1","4","235280","spotify:user:1152025879","2015-07-24T09:48:13Z"
"spotify:track:22c2pt75xtnDddA5Zlm0yy","All Star","Smash Mouth","All Star Smash Hits","1","1","200560","spotify:user:1152025879","2015-07-24T09:48:58Z"
"spotify:track:4lAYMPLPFOovwTCmtTt9b5","I'm A Believer","Smash Mouth","Smash Mouth (International Version)","1","13","185306","spotify:user:1152025879","2015-07-24T09:49:05Z"
"spotify:track:1m2EwoCsZlX5JauNr9O4zk","Walkin' On The Sun","Smash Mouth","Smash Mouth (International Version)","1","15","205826","spotify:user:1152025879","2015-07-24T09:49:11Z"
"spotify:track:2BSDAVUzzQP7wpvcDybmsP","Lonesome Street","Blur","The Magic Whip","1","1","262720","spotify:user:1152025879","2015-07-24T20:48:16Z"
"spotify:track:6pNVhq4m3S9iNRxpwmVQZm","Stuck In The Middle With You","Stealers Wheel","Music For Seventies","1","5","203000","spotify:user:1152025879","2015-07-24T20:48:57Z"
"spotify:track:33iv3wnGMrrDugd7GBso1z","My Own Worst Enemy","Lit","A Place In The Sun","1","2","169026","spotify:user:1152025879","2015-07-24T20:51:44Z"
"spotify:track:7pMVB2oz4Q4SlfTvvevNro","What It's Like","Everlast","Whitey Ford Sings The Blues","1","4","303133","spotify:user:1152025879","2015-07-24T20:53:29Z"
"spotify:track:3mNecsYFb6LQg7822DPXCP","Absolutely (Story of a Girl) - Radio Mix","Nine Days","The Madding Crowd","1","2","189333","spotify:user:1152025879","2015-07-24T20:55:33Z"
"spotify:track:01cv0e6DdNlx3TkzzWfAHB","Hey Leonardo (She Likes Me for Me) - Live","Blessid Union Of Souls","Live at Never on Sunday","1","13","281926","spotify:user:1152025879","2015-07-24T20:57:46Z"
"spotify:track:4zhSfChynhB1mIneEVOr1l","Zandloper","Typhoon, Rico, Andre Manuel","Lobi Da Basi","1","6","280080","spotify:user:1152025879","2015-07-24T20:59:08Z"
"spotify:track:0mhFWJ1HkT8pTeqdlNRxvA","When I Come Around","Green Day","International Superhits!","1","6","178000","spotify:user:1152025879","2015-07-24T21:06:13Z"
"spotify:track:60rE0y6b1kuiPHYLDsCyED","Word Up - Radio Mix","Gun","Swagger","1","3","260600","spotify:user:1152025879","2015-07-24T21:07:38Z"
"spotify:track:3YIyva1sCrUqCt9sghuuFc","She's So Lovely","Scouting For Girls","Greatest Hits","1","1","224666","spotify:user:1152025879","2015-07-26T20:12:28Z"
"spotify:track:2qWYEOP2RSVoo18LH9vE0I","Elvis Ain't Dead","Scouting For Girls","Greatest Hits","1","2","229893","spotify:user:1152025879","2015-07-26T20:12:31Z"
"spotify:track:5hHMcyWj45QaN2YEuBm6lr","This Ain't a Love Song - Radio Edit","Scouting For Girls","Greatest Hits","1","7","188586","spotify:user:1152025879","2015-07-26T20:12:36Z"
"spotify:track:3AVZaAbDvR6rs2NN4n0aAF","Ace of Spades","Motörhead","Ace of Spades (Deluxe Edition)","1","1","166706","spotify:user:1152025879","2015-07-28T06:54:52Z"
"spotify:track:5ERnPWGQc5QK7M7HW3rjC6","Paranoid","Black Sabbath","Paranoid (Remastered)","1","2","168440","spotify:user:1152025879","2015-07-28T06:55:56Z"
"spotify:track:5DnMWEtaGbVePeflaR2CVY","Spicks And Specks","Bee Gees","Mythology","1","21","172280","spotify:user:1156541371","2015-07-31T15:01:23Z"
"spotify:track:08mG3Y1vljYA6bvDt4Wqkj","Back In Black","AC/DC","Back In Black","1","6","255493","spotify:user:1152025879","2015-08-05T08:30:04Z"
"spotify:track:3igpVPZ2atnAbNGllIJkqi","Chances","Five For Fighting","Slice (iTunes Exclusive)","1","4","215200","spotify:user:1156541371","2015-08-13T05:39:12Z"
"spotify:track:3TwtrR1yNLY1PMPsrGQpOp","Superman (It's Not Easy)","Five For Fighting","America Town","1","3","221693","spotify:user:1156541371","2015-08-13T05:39:22Z"
"spotify:track:0aI6SbbZTwHQUDGufSb93E","Einstein Brain","Admiral Freebee","Admiral Freebee","1","10","166773","spotify:user:1156541371","2015-08-13T05:39:47Z"
"spotify:track:66S14BkJDxgkYxLl5DCqOz","I'm Gonna Be (500 Miles)","The Proclaimers","Finest","1","1","219466","spotify:user:1156541371","2015-08-14T12:50:56Z"
"spotify:track:0u6VduxsMEBlLQ79lzgpfu","Hoedenplank","Opgezwolle","Eigen Wereld","1","1","197106","spotify:user:1156541371","2015-08-14T15:49:52Z"
"spotify:track:6RB9YvNyP0RZfCUcMtZELH","Freedom","Pharrell Williams","Freedom","1","1","162466","spotify:user:1156541371","2015-08-18T11:17:20Z"
"spotify:track:6GAAfGpfUyWA685qJzw4O1","Where I Belong","Longfellow","Where I Belong","1","1","221294","spotify:user:rhahyrion","2015-08-19T17:01:17Z"
"spotify:track:5OiaAaIMYlCZONyDBxqk4G","First Day Of My Life","Bright Eyes","I'm Wide Awake, It's Morning","1","6","188800","spotify:user:rhahyrion","2015-08-19T17:01:56Z"
"spotify:track:4OpmC94xXTITiYKfNJtHrb","Throne","Bring Me The Horizon","Throne","1","1","191520","spotify:user:rhahyrion","2015-08-19T17:03:44Z"
"spotify:track:3LI4MmibTkXH5cGpCGZgyw","Teenage Dirtbag","Wheatus","Songs From Dawson's Creek, Vol. II","1","10","241840","spotify:user:1152025879","2015-08-20T08:47:09Z"
"spotify:track:74z2lfZ7fj3IqoK71lHkZw","Mr. Blue Sky","Electric Light Orchestra","Out Of The Blue","1","13","303373","spotify:user:1156541371","2015-08-21T18:48:45Z"
"spotify:track:3Gmt6Ki1tySCY6sXvmnR1Z","I'm Not The One","The Black Keys","Brothers (Deluxe Edition)","1","12","229186","spotify:user:1152025879","2015-08-22T09:55:12Z"
"spotify:track:65shx0AX1Ze8NzfKA1VHL0","10,000 Emerald Pools","BØRNS","10,000 Emerald Pools","1","1","176026","spotify:user:1152025879","2015-08-22T10:04:04Z"
"spotify:track:4AxT1S5TD2oopMZ4bfGy87","Life Is a Fear","Editors","Life Is a Fear","1","1","264228","spotify:user:1152025879","2015-08-22T10:28:28Z"
"spotify:track:0hx1Pt1gt8JwO8zBCbopYU","Nothing Else To Do","Admiral Freebee, John Agnello","The Great Scam","1","1","189800","spotify:user:1156541371","2015-08-22T11:33:50Z"
"spotify:track:1qYYjrFaJPOwy7urYo6qO8","Flyswatter","Eels","Meet The EELS: Essential EELS 1996-2006 Vol. 1","1","8","196760","spotify:user:1152025879","2015-08-22T11:37:04Z"
"spotify:track:0KTNZte4LPPKq9t5lRwHB9","Envoi","Absynthe Minded","Absynthe Minded (Bonus Edition)","1","8","245666","spotify:user:1156541371","2015-08-22T11:39:27Z"
"spotify:track:6XjUtUVauENSO2GLMvR5Kn","Radio Girl","Volbeat","Rock The Rebel / Metal The Devil","1","7","225613","spotify:user:1156541371","2015-08-22T15:33:21Z"
"spotify:track:1gl1DdWPok5VKLHhm2wsL0","Birds","Chef'Special","One For The Mrs.","1","4","218386","spotify:user:1156541371","2015-08-22T15:34:38Z"
"spotify:track:3C7RbG9Co0zjO7CsuEOqRa","Sing For The Moment","Eminem","Curtain Call (Deluxe)","1","8","340266","spotify:user:1156541371","2015-08-22T17:44:56Z"
"spotify:track:6iMxKxwxW3ZZcjhLmP7mBH","Deeper Underground - Remastered","Jamiroquai","High Times - The Singles 1992 - 2006","1","9","285160","spotify:user:rhahyrion","2015-08-24T17:44:48Z"
"spotify:track:6UaRii9AH6Zss9xNMEQ2M9","Love The Way You Lie","Eminem, Rihanna","Recovery","1","15","263373","spotify:user:1156541371","2015-08-26T15:33:44Z"
"spotify:track:6Qb3ZrKyajEVZDBRkoFrxf","Pretty Pimpin","Kurt Vile","Pretty Pimpin","1","1","298760","spotify:user:rhahyrion","2015-08-27T10:25:59Z"
"spotify:track:2jTidefcsTu6VQhpIImJrt","All I Want","Kodaline","In A Perfect World (Deluxe)","1","2","305746","spotify:user:1156541371","2015-08-28T12:27:10Z"
"spotify:track:3YAf5n9q2H2GkIWS8X2OQ8","Ready","Kodaline","Coming Up for Air (Deluxe)","1","8","233973","spotify:user:1156541371","2015-08-28T15:39:36Z"
"spotify:track:7jDe24vXWUNX8Jl2hZHrIS","High Hopes","Kodaline","In A Perfect World (Deluxe)","1","4","230266","spotify:user:1156541371","2015-08-28T15:46:08Z"
"spotify:track:3Gww33DTuG2DTYgHfLnBJx","Love Like This","Kodaline","In A Perfect World (Deluxe)","1","3","216346","spotify:user:1156541371","2015-08-28T16:07:58Z"
"spotify:track:7mRFJZEISSe6tuV0FdaJb2","The Lost Boy (Bonus Track)","Greg Holden","I Don't Believe You (Acoustic Version)","1","11","208729","spotify:user:1156541371","2015-08-29T01:42:23Z"
"spotify:track:76Je5Wklky23mVoxiRszcN","Walk","Foo Fighters","Wasting Light","1","11","255960","spotify:user:1156541371","2015-09-04T20:08:11Z"
"spotify:track:7IBfmCrfaR3SLVemWhsucQ","Space Oddity - 1999 Remastered Version","David Bowie","Space Oddity","1","1","316333","spotify:user:1156541371","2015-09-07T05:37:04Z"
"spotify:track:33aHjpcpGYdPC0huGsieuL","Kings Never Die","Eminem, Gwen Stefani","Southpaw (Music From And Inspired By The Motion Picture)","1","2","296132","spotify:user:1156541371","2015-09-11T05:52:09Z"
"spotify:track:014V6u9VubefjaPPl1QkTJ","Phenomenal","Eminem","Southpaw (Music From And Inspired By The Motion Picture)","1","13","282546","spotify:user:1156541371","2015-09-11T05:55:24Z"
"spotify:track:3VEFybccRTeWSZRkJxDuNR","Peaches","The Presidents Of The United States Of America","The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition","1","6","171693","spotify:user:1156541371","2015-09-11T11:01:28Z"
"spotify:track:51pQ7vY7WXzxskwloaeqyj","Stairway To Heaven","Led Zeppelin","Led Zeppelin IV","1","4","478173","spotify:user:1152025879","2015-09-12T08:58:21Z"
"spotify:track:3JOVTQ5h8HGFnDdp4VT3MP","Mad World (Feat. Michael Andrews)","Gary Jules, Michael Andrews","Trading Snakeoil for Wolftickets","1","11","189506","spotify:user:1152025879","2015-09-14T11:31:11Z"
"spotify:track:4uBzDO9wmPEXBKhfwAlMFJ","No Surprises","Radiohead","OK Computer [Collector's Edition]","1","10","228533","spotify:user:1152025879","2015-09-14T11:33:09Z"
"spotify:track:04Snb8bViXIplbjXYKW9rq","I Like Birds","Eels","Meet The EELS: Essential EELS 1996-2006 Vol. 1","1","9","153853","spotify:user:1152025879","2015-09-14T11:39:46Z"
"spotify:track:533QgagtVqk5MLR3VvBP3T","Novocaine For The Soul","Eels","Meet The EELS: Essential EELS 1996-2006 Vol. 1","1","1","187720","spotify:user:1152025879","2015-09-14T11:40:10Z"
"spotify:track:0Puj4YlTm6xNzDDADXHMI9","Sabotage","Beastie Boys","Ill Communication","1","6","178440","spotify:user:1152025879","2015-09-15T11:26:29Z"
"spotify:track:1O2DYAwaGNRkGPGKEGpxo5","Fight For Your Right","Beastie Boys","Licensed To Ill","1","7","207168","spotify:user:1152025879","2015-09-15T11:26:38Z"
"spotify:track:5fpizYGbi5IQoEraj6FP0R","Intergalactic - 2009 Digital Remaster","Beastie Boys","Hello Nasty (Deluxe Version) [Remastered]","1","7","231493","spotify:user:1152025879","2015-09-15T11:26:47Z"
"spotify:track:46GGxd8TVRt6FjUBfCavVT","Renegades","X Ambassadors","VHS","1","2","195199","spotify:user:rhahyrion","2015-09-15T16:48:34Z"
"spotify:track:5t9KYe0Fhd5cW6UYT4qP8f","Good Vibrations","The Beach Boys","Smiley Smile (2001 - Remaster)","1","6","219026","spotify:user:1152025879","2015-09-15T18:45:50Z"
"spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b","Surfin' U.S.A.","The Beach Boys","Surfin' USA (2001 - Remaster)","1","1","149373","spotify:user:1152025879","2015-09-15T18:45:53Z"
"spotify:track:09nZ9ZDWq1rTkmM3WjvMvF","You Really Got Me - Remastered","The Kinks","The Anthology 1964 - 1971","1","8","134066","spotify:user:1152025879","2015-09-15T18:46:15Z"
"spotify:track:40EB7ABUO6MoWMUwPKptJ7","Let It Go","James Bay","Chaos And The Calm","1","3","260533","spotify:user:1156541371","2015-09-15T22:30:00Z"
"spotify:track:177MZraDAxjRqqtZBz5Vhn","Citizen Erased","Muse","Origin Of Symmetry","1","6","441093","spotify:user:1156541371","2015-09-18T11:24:34Z"
